ID,Tipo,TextUser,Timer,Txtimer
2,D/C,"Hola, creo que mis puntos fuertes son que puedo enorgullecerme de mi trabajo. Puedo terminar las tareas con confianza con lo mejor de mis habilidades para proporcionar el mejor resultado posible. Podrías llamarme un castor ansioso cuando se trata de aprender nuevas habilidades. El optimismo también es mi punto fuerte y, junto con mi humor, puedo ayudar a otros a mirar el lado positivo. Mi debilidad es que puedo tener dificultades para trabajar bajo presión, pero estoy buscando formas de superar este obstáculo. Gracias.",0:0,0:0
4,I/S,"Mi fortaleza es que estoy motivado y trato de tomar las situaciones de una manera positiva. Soy un trabajo duro, sinceramente honesto y sigo motivándome hasta que logro mi objetivo. Y la mayor debilidad es que confío en la gente muy fácilmente.",0:0,0:0
10,C/I,"Fortalezas:I Tengo bajo temperamento y buenas habilidades de comunicación que me ayudan a manejar cualquier situación fácilmente. Aprendo rápido y fácilmente adaptable y acepto mis errores sin discutir. Debilidades:I Tengo impaciencia, pero estoy tratando de superar esto.",0:0,0:0
12,DC/IS,Mi fuerza es identificar fácilmente el carácter de uno. Así que la fuerza se utiliza para el lugar de trabajo. Luego adoptó fácilmente cada lugar. Entonces mi debilidad es una persona sensible.,0:0,0:0
6,S/D,Fortalezas: mi fuerza es que puedo trabajar durante mucho tiempo incluso bajo el estrés. Debilidad: No empaco mi día sin completar el trabajo.,0:0,0:0
10,C/I,"Mi fuerza es; Soy amigable por naturaleza con mucha motivación en mi alma. Respeto las opiniones de los demás. Me encanta compartir opiniones y abrir el manejo, excepto los comentarios de otros sobre mi trabajo. Mi debilidad es que soy avaro, un poco perezoso y, lo que es más importante, me quedo despierto hasta altas horas de la noche el día del partido de fútbol que causa problemas.",0:0,0:0
10,C/I,Mi fuerza es ayudar a otra persona. Siempre motivado para ir algo nuevo. Y debilidades es menos hablador.,0:0,0:0
7,S/I,"Mis puntos fuertes son que soy automotivado, gran actitud, sinceridad, trabajador. Puedo tomar cualquier decisión de manera positiva. Soy una persona muy honesta y responsable. Mi debilidad es que no puedo decir que no si alguien pide ayuda.",0:0,0:0
7,S/I,"Mi fortaleza es que estoy motivado y trato de tomar las situaciones de una manera positiva. Soy trabajadora, sincera, honesta y sigo motivándome hasta lograr mi objetivo. Mi debilidad es: si alguien me pide ayuda no digo que no.",0:0,0:0
4,I/S,Mi fuerza es: fusionarme fácilmente con otros. Mi debilidad es: confiar en la gente muy fácilmente.,0:0,0:0
4,I/S,Mis fortalezas son el pensamiento positivo y el trabajo duro por naturaleza. Mi debilidad es que estoy muy tranquilo.,0:0,0:0
12,DC/IS,"Mis fortalezas, soy una persona trabajadora, soy amigable, puedo trabajar bajo presión y soy una persona honesta. Mi debilidad, soy un poco emocional.",0:0,0:0
7,S/I,Fuerza: Yo mismo hago mi trabajo. Debilidad: Soy emocional y no puedo negarme si alguien pide ayuda.,0:0,0:0
7,S/I,Mi Fuerza se comunica fácilmente con cualquiera. Si le digo a la debilidad que es la fuerza para el otro.,0:0,0:0
7,S/I,"Mi fortaleza es que estoy motivado y trato de tomar las situaciones de una manera positiva. Soy trabajadora, sincera, honesta y sigo motivándome hasta lograr mi objetivo. Mi debilidad es que tengo miedo de hablar en público y no puedo hablar inglés con fluidez. Y me emociono muy pronto.",0:0,0:0
6,S/D,"Fortalezas:* Mis fortalezas son mis padres. Trabajan muy duro para mí, así que también quiero hacer algo por ellos.* Buen oyente y honesto. Debilidades:* De mal genio.* Naturaleza tímida.",0:0,0:0
7,S/I,"Estoy motivado y trabajo. Mi debilidad es muy habladora, no puedo decir que no si alguien pide ayuda.",0:0,0:0
13,IS/DC,"Mi fuerza es mi regularidad y puntualidad hacia mi trabajo. Respeto mi trabajo y hago lo mejor que puedo. Mi debilidad son mis habilidades de comunicación, pero estoy tratando de mejorarlas.",0:0,0:0
7,S/I,Fortalezas: Soy muy trabajadora y siempre sigo intentándolo hasta que mi objetivo no se logre. Y también ayudo a otros a lograr su objetivo. Debilidad: Me encanta ayudar a los demás.,0:0,0:0
9,C/D,"Mi fuerza - Soy bueno en el ambiente profesional, me desarrollé muy pronto. La debilidad es - Soy una persona bastante emocional y confío en la gente muy pronto.",0:0,0:0
10,C/I,Fuerza: Puedo hacer cualquier cosa. Debilidad: pérdida de tiempo.,0:0,0:0
4,I/S,Mi fuerza es - Estoy motivado por mí mismo y siempre sigo intentándolo hasta que mis objetivos no se logran. Soy un buen jugador de equipo y motivé a otros a lograr sus objetivos. Todo el mundo tiene debilidad soy emocional y muy hablador.,0:0,0:0
4,I/S,"Buenos días, señor. Fortalezas: - Soy muy trabajador y soy muy buen líder de equipo, me interesa aprender cosas nuevas para mi trabajo, actitud positiva. Debilidades: - Confío fácilmente y no puedo decir algo a todo el mundo.",0:0,0:0
4,I/S,Fuerza: fusionarme con la gente muy fácilmente y soy un buen jugador de equipo. Debilidad: confiar en la gente muy fácilmente y me estoy superando siendo más práctico.,0:0,0:0
11,C/S,"Mis puntos fuertes: Eficiencia de trabajo, buen oyente. Mis debilidades: Confío fácilmente en la gente, no creo en el chisme, hablador.",0:0,0:0
10,C/I,"Mi fuerza son mis padres que trabajan muy duro para mí. Así que quiero hacer lo mismo por ellos. Y sobre la debilidad, todas las personas tienen debilidad, incluso yo la tengo, pero todavía no la encontré.",0:0,0:0
10,C/I,Mis puntos fuertes:. Adaptable al entorno en el que estoy trabajando. Listo para aceptar mis errores y pronto haré todo lo posible para corregir mis errores. Mi debilidad. Soy menos hablador y un poco emocional.,0:0,0:0
9,C/D,Fuerza : 1. Jugador de equipo.2. Flexible y conlleva una buena habilidad de comunicación.3. Aprende rápido y está abierto a sugerencias.4. Buen oyente.5. Automotivado. Debilidad: 1. Confía con demasiada facilidad.2.  Soy un ominivert pero no hablo demasiado.,0:0,0:0
6,S/D,"Fortalezas: actitud positiva, entender las cosas fácilmente y creerme a mí mismo. Debilidad: fácil de confiar, fácil de creer.",0:0,0:0
4,I/S,"Mis puntos fuertes son, soy un aprendiz rápido, optimista, confiable en cada situación. Puedo liderar un equipo y también puedo trabajar en equipo. Mi debilidad es que estoy inquieto hacia mi trabajo hasta que se completa y me concentro solo en una cosa a la vez.",0:0,0:0
7,S/I,"Mi punto fuerte es que soy muy decidido, puntual y decentemente práctico. Además, no me dejo llevar por las emociones, de hecho tengo un enfoque práctico hacia la mayoría de las cosas. Creo en mí mismo y es un poco difícil manipularme. Mi mayor debilidad es que no puedo hablar mucho. No soy un animal social. Tiendo a estar en mis propios pensamientos y se puede decir con seguridad que pienso demasiado. Me gusta mantener mi privacidad y me resulta desconcertante si alguien intenta entrar en mis planes y estrategias. Tiendo a guardar rencor también.",0:0,0:0
2,D/C,Mis puntos fuertes son la honestidad y el aprendizaje rápido. Y Mi debilidad es que Sé emocional muy rápidamente.,0:0,0:0
10,C/I,"Mis puntos fuertes: actitud positiva, entender cualquier cosa fácilmente, confianza, creerte a ti mismo. Mi debilidad: confiar fácilmente, creer fácilmente.",0:0,0:0
0,D/I,"FORTALEZAS-Soy honesto, amigable y confiable. Soy como una goma me moldeas en cualquier condición lo llevo fácilmente porque es de mi propiedad.presión pesada = alta eficiencia tengo buena adaptabilidad.gestión con tiempo y coordinación con socios excelente. DEBILIDADES: Soy menos talkative.my imaginación demasiado alta, y trato de controlar it.my escritura a mano poco mala. Habla mal de inglés trabajo en ello.",0:0,0:0
10,C/I,Mi fortaleza es que siempre estoy motivado para hacer mi trabajo.,0:0,0:0
7,S/I,"Fortalezas: Muy adoptivo para cualquier situación, culturas y personas. Respeta a todos como buenos seres humanos. Buen oyente y aceptar el error mío, si lo hay. Debilidad: Cree a los demás y, a veces, a las personas hacen mal uso de la situación.",0:0,0:0
4,I/S,"Como RRHH, mi fortaleza es hacer cosas / trabajo de otros fácilmente. Básicamente vengo con una habilidad trabajadora, después de haber hecho mi MBA aprendí cómo hacer un trabajo inteligente, así que ahora frente a ti tengo características de persona trabajadora e inteligente. Reacciono depende de la situación. No soy una persona habladora.",0:0,0:0
6,S/D,"Señor, soy perfecto en el propósito del tiempo. He hecho cualquier trabajo con un tiempo dado.",0:0,0:0
10,C/I,"En realidad, mi parte débil es el tiempo porque cada trabajo se completa en un tiempo dado, así que me asustó toda la persona, pero mis fortalezas son todas las soluciones de eliminación de miembros, que poco tiempo le dije a cada parte de la empresa sin que sea posible hacer ningún trabajo, así que somos trabajo amigo.",0:0,0:0
13,IS/DC,Mi fuerza ayuda a otra persona. Mi debilidad tomar decisión muy rápidamente.,0:0,0:0
4,I/S,"Mi debilidad es que me olvido del habla cada vez que subo al escenario y me tenso. Mi segunda debilidad es que creo fácilmente a los demás, pero no entendí su opinión. Hay muchas debilidades aquí.",0:0,0:0
7,S/I,"Creo que todos tenemos la misma fuerza, es decir, la apreciación del trabajo que me hizo tener confianza y ganar fortalezas. La debilidad exceptúa un resultado positivo que nunca es posible.",0:0,0:0
4,I/S,"Mi fortaleza es que soy una persona positiva, tranquila y trato de hacer cada tarea con trabajo en equipo. Mi debilidad es que soy torpe cuando estoy nervioso y tiendo a ser demasiado amable y la gente se aprovecha de mí.",0:0,0:0
10,C/I,"Mi fuerza: Soy pensador positivo porque mi grupo sanguíneo tiene +ve factor Rh. Una de mis debilidades es la inocencia, algunas personas usan mal eso.",0:0,0:0
10,C/I,"Mi debilidad:I Me gusta asegurarme de que mi trabajo sea perfecto, así que tiendo a pasar demasiado tiempo revisándolo. Sin embargo, he llegado a un buen equilibrio al establecer un sistema para garantizar que todo se haga correctamente la primera vez. También espero demasiados resultados demasiado rápido. Así que la impaciencia puede golpear al ego, pero sé que es un problema menor, n soy muy consciente. MIS FORTALEZAS: Soy amigable por naturaleza, así que soy un buen jugador de equipo. Acepto mi culpa, y mantengo la confianza en mí mismo. Soy demasiado trabajador cuando estoy demasiado interesado en eso.",0:0,0:0
10,C/I,"Mi mayor fortaleza es que soy cosmopolita y tengo una personalidad muy amigable, así que se puede decir que soy un jugador de equipo. Me disuelvo con personas de cualquier edad y me hago amigo de ellas. Puedes decir que soy un camaleón en cierto modo. Lo cual creo que es bueno trabajar en una gran industria como la suya porque la cooperación es esencial. Además, soy un buen oyente. Si hay un problema en un proyecto que estoy liderando, siempre estoy abierto a sugerencias y escucho lo que otros tienen que decir, así como transformar sus sugerencias con mis ideas. Otra cosa sobre mí es que no me ofende fácilmente por comentarios sarcásticos. Trato de mantener mi actitud positiva y cuando me equivoco, tengo agallas para aceptarlo. Mi debilidad sería que cuando estoy nervioso, me pongo torpe. Tengo la costumbre de quedarme despierto hasta tarde y no despertarme a tiempo regularmente, por eso quiero poder asistir a las conferencias matutinas, pero he cambiado a medida que pasa el tiempo. Así que puedo borrar eso de mi lista.",0:0,0:0
10,C/I,Mis puntos fuertes :I tener una buena letra. Trabajo con paciencia. Tengo confianza en mí mismo. Mis debilidades :I Olvídate de las fórmulas matemáticas. Soy perezoso a veces. Confío en la gente fácilmente.,0:0,0:0
12,DC/IS,Mis puntos fuertes son:1. Soy honesto.2. Soy muy amable.3. Entiende cualquier cosa fácilmente.4. Actitud positiva.5. Puedo trabajar bajo presión. Mis debilidades son:1: Pienso demasiado.2. Puedo confiar en cualquiera fácilmente.3. No soy tan hablador.,0:0,0:0
10,C/I,"Mi fuerza es; Soy un aprendiz rápido, una persona trabajadora y motivada con una actitud positiva. Mi debilidad es; No me gustaría enviar mi trabajo hasta y a menos que esté satisfecho, algún tiempo puede tomar más tiempo. Soy un poco pensador, pero trabajo en ello y confío fácilmente en todos.",0:0,0:0
10,C/I,"Mi fuerza son suficientes cosas para decir que ser una persona adaptativa, optimista y autodidacta, y tengo una actitud positiva. -> Sigue los códigos para que la vida tenga éxito. -> Hungría, ajetreado, humilde. Mi debilidad es una persona muy pensante, y confío en la gente muy fácilmente, e hice un proyecto presentado en la fecha límite para estar satisfecho de enmarcar algunas cosas adicionales para utilizar un crecimiento potencial y crecer las organizaciones.",0:0,0:0
10,C/I,"Mi mayor fortaleza es mi habilidad de comunicación y aprendo rápido. Mi debilidad es que estoy muy concentrado en mi trabajo, así que a veces olvidé mi almuerzo y cena.",0:0,0:0
10,C/I,Mi fuerza es que soy un aprendiz rápido y un gran multitarea. Mi debilidad Me siento cómodo solo cuando el trabajo fue completado por mí dentro de un período de tiempo estipulado.,0:0,0:0
4,I/S,"Mi fortaleza es que puedo aprender cosas fácilmente y estoy motivado y tengo un ambiente positivo. Mi debilidad es que confío en la gente fácilmente y estoy muy concentrado en lo que hago, así que a veces también olvidé mi comida.",0:0,0:0
4,I/S,Mis puntos fuertes son que soy una persona trabajadora y cumplo con mis responsabilidades en el trabajo. Mi debilidad es que soy un poco tímido cuando la gente me mira fijamente y soy un pensador excesivo.,0:0,0:0
4,I/S,"Mi fortaleza es mi familia, amigos y maestros. Soy trabajador, puedo adaptarme y puedo trabajar en grupo. Mi debilidad es que soy un pensador excesivo. Y una persona un poco emocional.",0:0,0:0
9,C/D,"Mi fortaleza es que soy proactivo por naturaleza y soy una persona motivada y trabajadora. La debilidad es que, creo en 90 de 10 principales bajo los cuales el 10 por ciento no están bajo mi control y eso me molesta.",0:0,0:0
